# Threshold Efficiency
0.052244 0.760114
0.052343 0.759544
0.052442 0.758974
0.052541 0.758974
0.052641 0.758974
0.052740 0.758974
0.052839 0.758974
0.052938 0.758974
0.053038 0.758405
0.053137 0.758405
0.053236 0.758405
0.053335 0.758405
0.053435 0.758405
0.053534 0.758405
0.053633 0.758405
0.053732 0.757835
0.053832 0.757835
0.053931 0.757835
0.054030 0.757835
0.054129 0.757835
0.054228 0.757265
0.054328 0.757265
0.054427 0.757265
0.054526 0.757265
0.054625 0.757265
0.054725 0.757265
0.054824 0.757265
0.054923 0.756695
0.055022 0.756695
0.055122 0.756695
0.055221 0.756695
0.055320 0.756695
0.055419 0.756695
0.055519 0.756695
0.055618 0.756695
0.055717 0.756125
0.055816 0.756125
0.055916 0.754986
0.056015 0.754986
0.056114 0.754416
0.056213 0.754416
0.056312 0.753846
0.056412 0.753276
0.056511 0.753276
0.056610 0.753276
0.056709 0.753276
0.056809 0.752707
0.056908 0.752707
0.057007 0.752137
0.057106 0.752137
0.057206 0.752137
0.057305 0.752137
0.057404 0.752137
0.057503 0.752137
0.057603 0.752137
0.057702 0.752137
0.057801 0.751567
0.057900 0.751567
0.057999 0.751567
0.058099 0.750997
0.058198 0.750997
0.058297 0.750997
0.058396 0.750997
0.058496 0.750997
0.058595 0.750997
0.058694 0.750997
0.058793 0.749858
0.058893 0.749858
0.058992 0.749858
0.059091 0.749858
0.059190 0.749858
0.059290 0.749858
0.059389 0.749858
0.059488 0.749858
0.059587 0.749858
0.059687 0.749858
0.059786 0.749858
0.059885 0.749858
0.059984 0.749858
0.060083 0.749858
0.060183 0.749858
0.060282 0.749858
0.060381 0.749858
0.060480 0.749858
0.060580 0.749858
0.060679 0.749858
0.060778 0.749858
0.060877 0.749288
0.060977 0.748718
0.061076 0.748148
0.061175 0.748148
0.061274 0.748148
0.061374 0.748148
0.061473 0.748148
0.061572 0.748148
0.061671 0.748148
0.061770 0.748148
0.061870 0.747578
0.061969 0.746439
0.062068 0.746439
0.062167 0.745869
0.062267 0.745299
0.062366 0.745299
0.062465 0.744729
0.062564 0.744729
0.062664 0.744729
0.062763 0.744729
0.062862 0.744729
0.062961 0.744160
0.063061 0.744160
0.063160 0.744160
0.063259 0.744160
0.063358 0.744160
0.063457 0.744160
0.063557 0.744160
0.063656 0.744160
0.063755 0.744160
0.063854 0.744160
0.063954 0.744160
0.064053 0.744160
0.064152 0.743590
0.064251 0.743590
0.064351 0.743590
0.064450 0.743020
