# Threshold Efficiency
0.098187 0.822085
0.098287 0.821843
0.098387 0.821480
0.098486 0.821239
0.098586 0.821118
0.098686 0.820876
0.098786 0.820392
0.098886 0.820150
0.098986 0.820029
0.099086 0.819666
0.099186 0.819666
0.099286 0.819182
0.099385 0.819061
0.099485 0.818940
0.099585 0.818820
0.099685 0.818336
0.099785 0.817973
0.099885 0.817731
0.099985 0.817489
0.100085 0.817247
0.100185 0.817005
0.100285 0.816884
0.100384 0.816763
0.100484 0.816401
0.100584 0.816159
0.100684 0.815917
0.100784 0.815554
0.100884 0.815312
0.100984 0.815191
0.101084 0.815070
0.101184 0.814949
0.101284 0.814828
0.101383 0.814586
0.101483 0.813982
0.101583 0.813498
0.101683 0.813135
0.101783 0.812772
0.101883 0.812409
0.101983 0.812167
0.102083 0.811925
0.102183 0.811563
0.102282 0.810958
0.102382 0.810474
0.102482 0.810232
0.102582 0.809990
0.102682 0.809869
0.102782 0.809869
0.102882 0.809507
0.102982 0.809265
0.103082 0.809265
0.103182 0.808902
0.103281 0.808539
0.103381 0.808539
0.103481 0.808418
0.103581 0.808297
0.103681 0.807934
0.103781 0.807692
0.103881 0.807329
0.103981 0.807088
0.104081 0.806967
0.104181 0.806604
0.104280 0.806362
0.104380 0.806120
0.104480 0.805999
0.104580 0.805515
0.104680 0.805152
0.104780 0.805152
0.104880 0.805031
0.104980 0.804790
0.105080 0.804064
0.105179 0.803701
0.105279 0.803459
0.105379 0.803338
0.105479 0.803338
0.105579 0.803096
0.105679 0.802733
0.105779 0.802371
0.105879 0.801766
0.105979 0.801645
0.106079 0.801403
0.106178 0.800798
0.106278 0.800677
0.106378 0.800677
0.106478 0.800194
0.106578 0.799952
0.106678 0.799831
0.106778 0.799589
0.106878 0.799105
0.106978 0.798984
0.107078 0.798742
0.107177 0.798379
0.107277 0.798137
0.107377 0.798137
0.107477 0.798016
0.107577 0.797533
0.107677 0.797412
0.107777 0.797170
0.107877 0.796807
0.107977 0.796323
0.108076 0.795839
0.108176 0.795718
0.108276 0.795597
0.108376 0.795477
0.108476 0.795356
0.108576 0.795235
0.108676 0.794872
0.108776 0.794509
0.108876 0.794146
0.108976 0.793904
0.109075 0.793783
0.109175 0.793541
0.109275 0.793541
0.109375 0.793420
0.109475 0.793179
0.109575 0.793058
0.109675 0.793058
0.109775 0.792816
0.109875 0.792453
0.109974 0.792211
0.110074 0.792090
0.110174 0.791727
0.110274 0.791001
0.110374 0.790760
0.110474 0.790155
0.110574 0.789913
0.110674 0.789792
0.110774 0.789792
0.110874 0.789550
0.110973 0.789429
0.111073 0.789066
0.111173 0.788582
0.111273 0.788220
0.111373 0.788099
0.111473 0.787978
0.111573 0.787736
0.111673 0.787252
0.111773 0.786768
0.111873 0.786526
0.111972 0.786405
0.112072 0.786164
0.112172 0.785922
0.112272 0.785438
0.112372 0.785075
0.112472 0.784833
0.112572 0.784712
0.112672 0.784591
0.112772 0.784228
0.112871 0.783503
0.112971 0.783503
0.113071 0.783140
0.113171 0.782414
0.113271 0.782172
0.113371 0.781809
0.113471 0.781326
0.113571 0.781205
0.113671 0.781084
0.113771 0.781084
0.113870 0.780842
0.113970 0.780479
0.114070 0.779874
0.114170 0.779874
0.114270 0.779511
0.114370 0.779390
0.114470 0.779028
0.114570 0.778907
0.114670 0.778665
0.114770 0.778181
0.114869 0.777576
0.114969 0.777455
0.115069 0.777334
0.115169 0.777213
0.115269 0.777092
0.115369 0.777092
0.115469 0.776851
0.115569 0.776488
0.115669 0.776367
0.115768 0.776246
0.115868 0.776004
0.115968 0.775883
0.116068 0.775883
0.116168 0.775641
0.116268 0.775641
0.116368 0.775641
0.116468 0.775399
0.116568 0.775157
0.116668 0.775036
0.116767 0.774915
0.116867 0.774552
0.116967 0.774190
0.117067 0.773948
0.117167 0.773585
0.117267 0.773343
0.117367 0.772859
0.117467 0.772859
0.117567 0.772617
0.117666 0.772254
0.117766 0.771892
0.117866 0.771892
0.117966 0.771650
0.118066 0.771287
0.118166 0.770682
0.118266 0.770561
0.118366 0.770319
0.118466 0.770198
0.118566 0.770077
0.118665 0.769956
0.118765 0.769352
0.118865 0.769110
0.118965 0.768868
0.119065 0.768626
0.119165 0.768626
0.119265 0.768626
0.119365 0.768263
0.119465 0.768142
0.119565 0.768021
0.119664 0.767537
0.119764 0.767296
0.119864 0.767054
0.119964 0.766933
0.120064 0.766328
0.120164 0.766328
0.120264 0.766086
0.120364 0.766086
0.120464 0.765723
0.120563 0.765119
0.120663 0.764877
0.120763 0.764756
0.120863 0.764635
0.120963 0.764514
0.121063 0.764272
0.121163 0.764030
0.121263 0.763788
0.121363 0.763667
0.121463 0.763425
0.121562 0.762941
0.121662 0.762821
0.121762 0.762579
0.121862 0.762216
0.121962 0.762095
0.122062 0.762095
0.122162 0.761611
0.122262 0.761369
0.122362 0.761369
0.122462 0.761127
0.122561 0.760764
0.122661 0.760643
0.122761 0.760643
0.122861 0.760643
0.122961 0.760281
0.123061 0.760039
0.123161 0.759797
0.123261 0.759434
0.123361 0.759071
0.123460 0.758345
0.123560 0.758104
0.123660 0.757983
0.123760 0.757741
0.123860 0.757378
0.123960 0.757257
0.124060 0.757136
0.124160 0.757015
0.124260 0.756652
0.124360 0.756289
0.124459 0.755685
0.124559 0.755564
0.124659 0.755322
0.124759 0.755201
0.124859 0.754959
0.124959 0.754596
0.125059 0.754233
0.125159 0.753628
0.125259 0.753387
0.125359 0.752540
0.125458 0.752419
0.125558 0.751935
0.125658 0.751814
0.125758 0.751693
0.125858 0.751451
0.125958 0.751209
0.126058 0.750968
0.126158 0.750605
0.126258 0.750484
0.126357 0.750000
0.126457 0.749637
0.126557 0.749153
0.126657 0.749032
0.126757 0.748911
0.126857 0.748911
0.126957 0.748428
0.127057 0.748307
0.127157 0.748065
0.127257 0.747944
0.127356 0.747460
0.127456 0.747218
0.127556 0.747097
0.127656 0.746734
0.127756 0.746493
0.127856 0.746251
0.127956 0.746009
0.128056 0.745646
0.128156 0.745162
0.128255 0.745162
0.128355 0.744799
0.128455 0.744194
0.128555 0.743953
0.128655 0.743953
0.128755 0.743832
0.128855 0.743469
0.128955 0.743106
0.129055 0.742743
0.129155 0.742743
0.129254 0.742380
0.129354 0.741896
0.129454 0.741776
0.129554 0.741534
0.129654 0.741292
0.129754 0.741292
0.129854 0.740929
0.129954 0.740808
0.130054 0.740566
0.130154 0.740324
0.130253 0.739961
0.130353 0.739840
0.130453 0.739719
0.130553 0.739357
0.130653 0.739357
0.130753 0.739115
0.130853 0.738873
0.130953 0.738389
0.131053 0.738147
0.131152 0.737784
0.131252 0.737784
0.131352 0.737663
0.131452 0.737059
0.131552 0.736696
0.131652 0.736091
0.131752 0.735607
0.131852 0.735365
0.131952 0.735244
0.132052 0.735123
0.132151 0.735123
0.132251 0.734640
0.132351 0.734277
0.132451 0.734156
0.132551 0.733914
0.132651 0.733793
0.132751 0.733672
0.132851 0.732825
0.132951 0.732342
0.133051 0.732221
0.133150 0.731858
0.133250 0.731616
0.133350 0.731616
0.133450 0.731374
0.133550 0.731011
0.133650 0.730648
0.133750 0.730406
0.133850 0.730164
0.133950 0.729681
0.134049 0.729560
0.134149 0.729439
0.134249 0.728955
0.134349 0.728834
0.134449 0.728834
0.134549 0.728229
0.134649 0.727746
0.134749 0.727746
0.134849 0.727746
0.134949 0.727625
0.135048 0.727504
0.135148 0.727020
0.135248 0.727020
0.135348 0.727020
0.135448 0.726778
0.135548 0.726657
0.135648 0.726415
0.135748 0.726294
0.135848 0.726294
0.135948 0.725810
0.136047 0.725568
0.136147 0.725327
0.136247 0.725085
0.136347 0.725085
0.136447 0.724601
0.136547 0.724117
0.136647 0.723875
0.136747 0.723875
0.136847 0.723633
0.136946 0.723270
0.137046 0.723149
0.137146 0.722303
0.137246 0.722061
0.137346 0.722061
0.137446 0.722061
0.137546 0.721940
0.137646 0.721940
0.137746 0.721214
0.137846 0.720731
0.137945 0.720731
0.138045 0.720731
0.138145 0.720368
0.138245 0.720247
0.138345 0.719884
0.138445 0.719642
0.138545 0.719158
0.138645 0.719158
0.138745 0.718674
0.138844 0.718433
0.138944 0.718312
0.139044 0.717586
0.139144 0.717465
0.139244 0.716981
0.139344 0.716860
0.139444 0.716497
0.139544 0.716497
0.139644 0.716014
0.139744 0.715530
0.139843 0.715288
0.139943 0.715046
0.140043 0.714441
0.140143 0.714199
0.140243 0.714078
0.140343 0.713957
